avg_perplexity,burstiness,pos_entropy,sentence_len_var,type_token_ratio,function_word_freq,word_count,avg_sentence_length,long_word_ratio,punctuation_ratio,label
36.977694630622864,36.40507695929056,3.566241828011394,23.9375,0.4367816091954023,0.367816091954023,87.0,10.875,0.26436781609195403,0.005870841487279843,ai
22.454160690307617,0.0,2.7688684662175835,0.0,0.8484848484848485,0.21212121212121213,33.0,33.0,0.36363636363636365,0.022727272727272728,human
110.99485683441162,137.54377299085343,3.575083627546918,295.13888888888886,0.6759259259259259,0.2037037037037037,108.0,18.0,0.19444444444444445,0.008517887563884156,ai
27.840892791748047,0.0,3.058746230592378,0.0,0.8636363636363636,0.13636363636363635,22.0,22.0,0.18181818181818182,0.0,human
89.59785099029541,115.69561033888857,3.750317578726984,143.6,0.625,0.23214285714285715,56.0,11.2,0.16071428571428573,0.008733624454148471,ai
63.13572025299072,81.49646258806798,3.5433781687695607,25.21,0.6626506024096386,0.18072289156626506,83.0,8.3,0.0963855421686747,0.03255813953488372,ai
30.479297161102295,23.796284016525767,3.3733131773841905,35.1875,0.6701030927835051,0.12371134020618557,97.0,12.125,0.17525773195876287,0.007194244604316547,ai
67.89537811279297,57.69264221191406,3.1589037510719042,529.0,0.5517241379310345,0.1896551724137931,58.0,29.0,0.2413793103448276,0.002688172043010753,ai
230.4011526107788,261.048852523465,3.4444103195384135,20.56,0.7222222222222222,0.2222222222222222,54.0,10.8,0.24074074074074073,0.0064516129032258064,ai
42.34790802001953,25.46771240234375,2.8517461859074333,0.25,0.8636363636363636,0.18181818181818182,22.0,11.0,0.4090909090909091,0.02027027027027027,human
96.6403489112854,84.39672994613647,2.573557262275185,4.0,1.0,0.16666666666666666,12.0,6.0,0.16666666666666666,0.0,ai
36.01412868499756,14.21511173248291,2.8234586120637197,16.0,0.6625,0.1875,80.0,40.0,0.5,0.022900763358778626,human
138.42405874078923,117.36791367946572,3.2252452281981205,54.06611570247935,0.5538461538461539,0.2,130.0,11.818181818181818,0.26153846153846155,0.007389162561576354,human
65.92124557495117,32.8552131652832,3.289044992965571,225.0,0.8947368421052632,0.21052631578947367,57.0,28.5,0.3157894736842105,0.018617021276595744,human
64.59874894883897,75.63159188744758,3.3230185939122183,27.333333333333332,0.625,0.25892857142857145,112.0,12.444444444444445,0.30357142857142855,0.0029154518950437317,ai
20.395645141601562,0.5334701538085938,2.797012483150332,306.25,0.76,0.26,50.0,25.0,0.42,0.020895522388059702,human
47.58153382937113,47.50745588129556,3.5935204978846578,146.13888888888889,0.6633663366336634,0.22772277227722773,101.0,16.833333333333332,0.1782178217821782,0.01048951048951049,ai
99.56031274795532,91.72324925806218,3.502294553117767,36.1875,0.6310679611650486,0.24271844660194175,103.0,12.875,0.10679611650485436,0.012750455373406194,ai
168.69588446617126,150.68309048452963,3.2109054561325543,45.25,0.550561797752809,0.16853932584269662,89.0,11.125,0.33707865168539325,0.010033444816053512,ai
41.34085416793823,28.16986390878161,3.6071176151140447,106.859375,0.7777777777777778,0.24242424242424243,99.0,12.375,0.21212121212121213,0.008347245409015025,ai
51.10342502593994,22.021483421325684,2.7637277593084018,56.25,0.864406779661017,0.22033898305084745,59.0,29.5,0.5254237288135594,0.011337868480725623,human
155.873797416687,134.795147895813,3.253655312207321,81.0,0.8484848484848485,0.2727272727272727,33.0,16.5,0.30303030303030304,0.005050505050505051,ai
18.550066471099854,9.891738414764404,2.969434453222932,36.0,0.7538461538461538,0.3230769230769231,65.0,32.5,0.47692307692307695,0.014198782961460446,human
35.280385971069336,0.6880779266357422,3.02237067522604,64.0,0.6818181818181818,0.30303030303030304,66.0,33.0,0.4393939393939394,0.014553014553014554,human
58.68322129683061,53.595009600054375,3.325602113467349,109.78512396694215,0.5855855855855856,0.26126126126126126,222.0,20.181818181818183,0.2702702702702703,0.009721322099805573,human
30.114642679691315,20.173541029728796,3.6627127432308013,12.0,0.5857142857142857,0.15714285714285714,70.0,8.75,0.2,0.004048582995951417,ai
77.49373928705852,60.877951522831886,3.523356704281835,243.25,0.5636363636363636,0.14545454545454545,110.0,18.333333333333332,0.17272727272727273,0.00625,ai
65.80793176378522,79.19586043641051,2.992164508706814,29.918367346938776,0.5795454545454546,0.3181818181818182,88.0,12.571428571428571,0.3181818181818182,0.008417508417508417,ai
20.795140647888182,6.461372044509769,3.2923916248289617,39.2,0.6962025316455697,0.27848101265822783,79.0,15.8,0.2911392405063291,0.026,human
182.2253930568695,239.81267526170058,3.5964373199510757,224.5,0.7971014492753623,0.14492753623188406,69.0,17.25,0.15942028985507245,0.0076726342710997444,ai
45.9009043375651,21.18037775169177,2.755695431996727,130.88888888888889,0.8148148148148148,0.12962962962962962,54.0,18.0,0.2962962962962963,0.03003003003003003,human
32.627904415130615,8.76889335110131,2.75211742718395,145.0,0.7375,0.2375,80.0,20.0,0.4375,0.011608623548922056,human
37.769190311431885,13.436659476730371,3.1545592337655526,54.25,0.7204301075268817,0.21505376344086022,93.0,23.25,0.3655913978494624,0.011058451816745656,human
59.12587547302246,80.34502574116422,3.5403871072434265,54.48979591836734,0.6697247706422018,0.22935779816513763,109.0,15.571428571428571,0.25688073394495414,0.004672897196261682,ai
48.34584617614746,20.182199653622906,3.2244644608753363,9.04,0.7126436781609196,0.21839080459770116,87.0,17.4,0.367816091954023,0.007220216606498195,human
75.42909240722656,0.0,2.972253928364927,0.0,0.88,0.28,25.0,25.0,0.52,0.015625,human
43.20941562652588,43.78675261770004,3.482505194481306,271.6,0.7653061224489796,0.15306122448979592,98.0,19.6,0.23469387755102042,0.01309328968903437,ai
55.49971466064453,16.094305478096786,3.2383560868524133,29.360000000000003,0.7575757575757576,0.1919191919191919,99.0,19.8,0.40404040404040403,0.014265335235378032,human
25.95405101776123,4.735085487365723,3.09959222400268,240.25,0.8181818181818182,0.2727272727272727,44.0,22.0,0.4090909090909091,0.0,human
54.29378700256348,49.026463491837966,3.406991021152427,11.999999999999998,0.6931818181818182,0.13636363636363635,88.0,9.777777777777779,0.29545454545454547,0.005484460694698354,ai
71.08512210845947,81.02682300606381,3.3580133345453076,123.6875,0.6736842105263158,0.3157894736842105,95.0,23.75,0.3157894736842105,0.0047694753577106515,ai
